batch_id,market,index_name,ticker,announce_date,effective_date,event_type,inclusion,running_variable,cutoff,data_mode,note,sector,source
CN-csi300-688005-20220527-20220610-add-01,CN,CSI300,688005,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688005-20220527-20220610-add-01,CN,CSI300,000630,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688005-20220527-20220610-add-01,CN,CSI300,600816,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688005-20220527-20220610-add-01,CN,CSI300,601933,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688009-20240531-20240614-add-02,CN,CSI300,688009,2024-05-31,2024-06-14,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment manual transcription
CN-csi300-688009-20240531-20240614-add-02,CN,CSI300,000786,2024-05-31,2024-06-14,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment manual transcription
CN-csi300-688009-20240531-20240614-add-02,CN,CSI300,002001,2024-05-31,2024-06-14,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment manual transcription
CN-csi300-688009-20240531-20240614-add-02,CN,CSI300,600233,2024-05-31,2024-06-14,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment manual transcription
CN-csi300-688041-20231124-20231208-add-01,CN,CSI300,688041,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688047-20250530-20250613-add-01,CN,CSI300,688047,2025-05-30,2025-06-13,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688047-20250530-20250613-add-01,CN,CSI300,000975,2025-05-30,2025-06-13,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688047-20250530-20250613-add-01,CN,CSI300,002049,2025-05-30,2025-06-13,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688047-20250530-20250613-add-01,CN,CSI300,002236,2025-05-30,2025-06-13,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688065-20220527-20220610-add-01,CN,CSI300,688065,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688065-20220527-20220610-add-01,CN,CSI300,000786,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688065-20220527-20220610-add-01,CN,CSI300,002555,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688065-20220527-20220610-add-01,CN,CSI300,600816,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688082-20240531-20240614-add-01,CN,CSI300,688082,2024-05-31,2024-06-14,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688082-20240531-20240614-add-01,CN,CSI300,002812,2024-05-31,2024-06-14,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688082-20240531-20240614-add-01,CN,CSI300,600566,2024-05-31,2024-06-14,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688082-20240531-20240614-add-01,CN,CSI300,603659,2024-05-31,2024-06-14,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688256-20231124-20231208-add-01,CN,CSI300,688256,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688256-20231124-20231208-add-01,CN,CSI300,000661,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688256-20231124-20231208-add-01,CN,CSI300,000938,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688256-20231124-20231208-add-01,CN,CSI300,002812,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688271-20231124-20231208-add-01,CN,CSI300,688271,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688271-20231124-20231208-add-01,CN,CSI300,000166,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688271-20231124-20231208-add-01,CN,CSI300,000776,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688271-20231124-20231208-add-01,CN,CSI300,002230,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688561-20211126-20211210-add-01,CN,CSI300,688561,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688561-20211126-20211210-add-01,CN,CSI300,000617,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688561-20211126-20211210-add-01,CN,CSI300,000876,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688561-20211126-20211210-add-01,CN,CSI300,000963,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688599-20211126-20211210-add-01,CN,CSI300,688599,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688599-20211126-20211210-add-01,CN,CSI300,000063,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688599-20211126-20211210-add-01,CN,CSI300,000651,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688599-20211126-20211210-add-01,CN,CSI300,000725,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688981-20211126-20211210-add-01,CN,CSI300,688981,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688981-20211126-20211210-add-01,CN,CSI300,000001,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688981-20211126-20211210-add-01,CN,CSI300,000333,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-688981-20211126-20211210-add-01,CN,CSI300,000568,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
